"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.759976538E0;2.394201756E0;1.608903527E0;8.451532364E0;8.930239185E0
2.770014792E0;2.662352324E0;1.704671621E0;8.451532364E0;9.023437512E0
2.779960419E0;2.758120298E0;1.891419291E0;8.518569946E0;9.151542408E0
2.790029732E0;2.810792685E0;2.035071373E0;8.623914719E0;9.295911794E0
2.800028889E0;2.916137695E0;2.130839586E0;8.772355080E0;9.486756561E0
2.810146967E0;2.863465309E0;2.135627985E0;8.801085472E0;9.498391756E0
2.820220506E0;2.758120298E0;2.121262789E0;8.762778282E0;9.428322577E0
2.830122276E0;2.619256735E0;2.217030764E0;8.853757858E0;9.495512596E0
2.840095161E0;2.398990154E0;2.418143749E0;8.963891029E0;9.589260417E0
2.850031103E0;2.159569979E0;2.715024710E0;9.107542992E0;9.745893546E0
2.860126074E0;1.987187386E0;2.810792685E0;9.275136948E0;9.893312621E0
2.870008060E0;1.814804912E0;2.499546528E0;9.040505409E0;9.553637410E0
2.880189553E0;1.690306425E0;2.183511972E0;8.547300339E0;8.982271618E0
2.890150299E0;1.656787634E0;1.929726601E0;8.346187592E0;8.725115319E0
2.900217172E0;1.814804912E0;1.723825216E0;8.777143478E0;9.127066225E0
2.910138109E0;1.948880196E0;1.814804912E0;9.026140213E0;9.410784135E0
2.920169077E0;1.915361404E0;2.092532396E0;8.561665535E0;9.019391214E0
2.930068061E0;1.762132406E0;2.308010340E0;8.231265068E0;8.728444705E0
2.940055553E0;1.422155857E0;2.116474390E0;8.164227486E0;8.553163249E0
2.949985299E0;1.110909581E0;1.948880196E0;8.437167168E0;8.730294607E0
2.959952172E0;1.403002143E0;1.877054095E0;9.356540680E0;9.645548226E0
2.970021609E0;1.690306425E0;2.063801765E0;9.878476143E0;1.023233622E1
2.980077327E0;1.977610588E0;2.403778553E0;9.548076630E0;1.004265215E1
2.990021186E0;2.308010340E0;2.571372509E0;8.916007042E0;9.562115345E0
3.000163616E0;2.705447912E0;2.624045134E0;8.738836288E0;9.516949141E0
3.010065831E0;3.098097086E0;2.475604534E0;9.011775017E0;9.845756056E0
3.020225938E0;3.117250681E0;2.226607561E0;9.399636269E0;1.015028054E1
3.030119492E0;2.954444885E0;1.991975784E0;9.519346237E0;1.016438217E1
3.040112269E0;2.451662540E0;1.666364431E0;9.509769440E0;9.961080987E0
3.050199657E0;1.920149803E0;1.446097851E0;9.323021889E0;9.627923525E0
3.060077851E0;1.857900500E0;1.776497602E0;8.633491516E0;9.008047167E0
3.070036448E0;1.814804912E0;1.599326730E0;8.221688271E0;8.570152908E0
3.080013247E0;1.029506683E0;2.456450939E0;8.671798706E0;9.071611104E0
3.089975146E0;9.241618514E-1;2.432508945E0;8.978256226E0;9.347740890E0
3.100035096E0;7.996633649E-1;2.221819162E0;9.054870605E0;9.357703969E0
3.110009071E0;8.188169599E-1;1.704671621E0;9.232041359E0;9.423744171E0
3.119982558E0;1.125274777E0;1.173158884E0;9.131484985E0;9.275050573E0
3.129968302E0;1.436521053E0;1.082179189E0;9.255983353E0;9.429100294E0
3.140293174E0;1.618480325E0;1.077390790E0;9.572018623E0;9.767486371E0
3.150182610E0;1.436521053E0;9.672574997E-1;9.955090523E0;1.010460326E1
3.160129328E0;9.337386489E-1;1.106121182E0;1.052969933E1;1.062873181E1
3.170151687E0;4.261679053E-1;1.546654344E0;1.154005241E1;1.165103294E1
3.180105866E0;-2.537853718E-1;2.059013367E0;1.232535076E1;1.249872851E1
3.190275456E0;-1.163581967E0;2.456450939E0;1.266532707E1;1.295370928E1
3.200215751E0;-1.920149803E0;2.365471363E0;1.257913589E1;1.294283933E1
3.210318398E0;-2.164358377E0;1.977610588E0;1.232056236E1;1.266458242E1
3.220155722E0;-2.039859772E0;1.690306425E0;1.193270111E1;1.222323687E1
3.230312884E0;-1.446097851E0;1.742978811E0;1.174595356E1;1.196229908E1
3.240203465E0;-7.613561153E-1;2.212242365E0;1.174116516E1;1.197199393E1
3.250138255E0;3.112462163E-1;2.006340981E0;1.134851646E1;1.152870783E1
3.260031650E0;1.182735682E0;1.369483352E0;1.063504410E1;1.078788725E1
3.269970348E0;1.661576033E0;6.991068721E-1;9.916783333E0;1.007929447E1
3.279983197E0;2.269703150E0;2.011129409E-1;9.318233490E0;9.592782400E0
3.290060621E0;2.734178305E0;9.576806799E-3;8.810662270E0;9.225160830E0
3.300003333E0;2.944868088E0;1.053448766E-1;8.925583839E0;9.399435753E0
